"longtitude","latitude","median_house_value","median_income"
"-121.31","38.26","88300","18846"
"-121.59","39.79","88300","16250"
"-122.34","37.93","88300","14423"
"-119.05","35.3","88200","40631.00000000001"
"-121.37","38.68","88200","35429"
"-121.37","38.7","88200","34911"
"-120.07","36.74","88200","30870.000000000004"
"-117.25","34.13","88200","25234"
"-120.74","39.9","88200","22656"
"-118.23","33.91","88200","21734"
"-118.24","33.99","88200","16731"
"-118.24","33.91","88200","14688.000000000002"
"-120.02","37.72","88100","23818"
"-117.3","34.14","88100","23438"
"-117.4","34.07","88100","20660"
"-121.32","37.96","88100","20398"
"-121.47","38.56","88100","17328"
"-119.69","36.81","88000","44934"
"-119.62","36.59","88000","40197"
"-120.59","37.35","88000","35393"
"-117.3","34.15","88000","24107"
"-122.35","37.93","88000","17865"
"-120.76","37.61","87900","32604.000000000004"
"-121.49","38.5","87900","30313"
"-121.42","38.5","87900","30250"
"-118.17","34.87","87900","30184.000000000004"
"-121.77","38.76","87900","28365"
"-121.3","38.74","87900","23611"
"-122.25","38.09","87900","22416.999999999996"
"-117.1","32.71","87900","17500"
"-121.49","38.57","87900","12209.000000000002"
"-121.32","37.97","87800","33235"
"-117.27","34.13","87800","29628"
"-117.99","35.16","87800","28750"
"-120.46","37.31","87800","27344"
"-117.4","34.01","87800","27083"
"-121.27","38.12","87800","25587"
"-117.35","34","87800","25469"
"-121.42","38.51","87800","19423"
"-120.98","39.93","87800","18914"
"-119.7","36.8","87700","38088"
"-119.32","36.32","87700","36895"
"-122.38","40.2","87700","28447"
"-117.31","33.18","87700","20147"
"-121.9","38.03","87700","20034"
"-119.8","36.77","87600","38105"
"-121.42","38.54","87600","23980"
"-117.36","34.1","87600","23205"
"-116.96","33.74","87600","22115"
"-118.23","33.76","87500","50000"
"-120.5","38.87","87500","49583.00000000001"
"-120.41","37.88","87500","44231"
"-115.57","32.78","87500","43021"
"-117.74","33.73","87500","41167"
"-117.29","33.15","87500","40625"
"-120.26","38.13","87500","40583"
"-117.69","35.65","87500","40167"
"-117.09","34.22","87500","40000"
"-115.58","32.81","87500","36597"
"-122.14","39.65","87500","36429"
"-117.93","33.74","87500","33017"
"-122.35","40.57","87500","32639"
"-121.95","37.38","87500","31812"
"-121.83","40.69","87500","31500"
"-118.97","37.64","87500","30921"
"-122.45","37.69","87500","30625"
"-119.32","36.31","87500","29886"
"-120.7","36.99","87500","29270.999999999996"
"-115.73","33.09","87500","29000"
"-120.13","39.06","87500","28750"
"-121.3","38.02","87500","28523"
"-121.8","39.64","87500","28306"
"-122.06","37.99","87500","28043"
"-117.15","32.8","87500","27500"
"-122.21","37.52","87500","27399"
"-117.18","32.77","87500","27386"
"-119.72","36.81","87500","26767"
"-121.3","37.99","87500","26673"
"-122.42","37.79","87500","26607"
"-119.7","36.75","87500","24956"
"-120.79","36.06","87500","24881.000000000004"
"-120.27","36.29","87500","24398"
"-121.85","37.28","87500","23971"
"-121.41","39.72","87500","23895"
"-121.26","37.99","87500","23333"
"-117.21","32.74","87500","22982"
"-121.32","38","87500","22130"
"-118.08","33.77","87500","21944"
"-121.5","38.57","87500","21719"
"-117.26","34.13","87500","21375"
"-116.5","33.82","87500","21042"
"-120.44","34.93","87500","20995"
"-115.72","32.75","87500","20938"
"-117.1","32.59","87500","20734"
"-119.82","36.32","87500","20673"
"-119.95","38.95","87500","20200"
"-120.35","37.31","87500","20000"
"-120.45","34.65","87500","20000"
"-120.61","37.36","87500","19135"
"-120.07","37.34","87500","17500"
"-121.5","39.83","87500","16948"
"-122.04","38.24","87500","16875"
"-120.67","37.37","87500","16607"
"-114.49","33.97","87500","16154"
"-122.28","37.82","87500","16097.999999999998"
"-118.26","34.06","87500","15854"
"-119.18","34.19","87500","15625"
"-117.14","32.71","87500","15593.999999999998"
"-122.28","37.82","87500","15057"
"-118.35","34.02","87500","14589"
"-122.72","40.17","87500","13889"
"-117.15","32.71","87500","13125"
"-121.49","38.56","87500","12813.000000000002"
"-117.13","32.71","87500","12614"
"-120.54","37.68","87500","12273"
"-118.24","34","87500","12056"
"-124.09","40.87","87500","11576"
"-117.24","34.13","87500","11521.999999999998"
"-121","37.67","87500","11250"
"-118.24","34.06","87500","10227"
"-118.25","33.93","87500","9889"
"-117.27","34.12","87500","8658"
"-123.41","40.07","87500","8362"
"-121.29","37.95","87500","7714"
"-118.23","33.95","87500","6831"
"-122.52","38.7","87500","5360"
"-121.84","38.02","87500","5360"
"-121.33","37.97","87400","35703"
"-119.45","36.58","87300","37813"
"-121.6","39.77","87300","23403"
"-120.59","37.36","87300","20179"
"-121.86","39.76","87300","20094"
"-117.66","35.61","87200","48494"
"-117","34.87","87200","36091"
"-121.32","37.96","87200","31845"
"-121.41","39.04","87200","30739"
"-119.05","35.33","87200","29438"
"-120.85","37.78","87200","22386"
"-117.1","32.69","87200","22102"
"-119.03","35.45","87100","43162"
"-117.31","34.17","87100","30078"
"-118.96","35.41","87100","29470"
"-121.36","38.01","87100","23339"
"-121.94","38.03","87100","14871"
"-122.18","37.75","87100","13250"
"-122.19","37.74","87100","11765.000000000002"
"-118.94","35.38","87000","37533"
"-118.87","35.37","87000","35441"
"-121.37","38.69","87000","30833"
"-116.96","33.73","87000","30690"
"-121.88","38.02","87000","25737"
"-121.45","38.53","87000","24741"
"-117.14","32.7","87000","21875"
"-122.36","37.93","87000","19375"
"-118.23","33.93","87000","13000"
"-119.72","36.75","86900","39514"
"-122.37","40.54","86900","36923"
"-119.98","38.92","86900","31500"
"-120.6","37.36","86900","30911"
"-117.13","34.07","86900","28031"
"-117.18","34.48","86900","27778"
"-117.72","33.62","86900","27634"
"-121.27","38.14","86900","22883"
"-117.28","33.92","86900","21574"
"-124.13","40.78","86900","21101"
"-121.49","38.56","86900","19013"
"-117.1","32.71","86900","17075"
"-118.14","34.71","86900","11917"
"-117.28","34.17","86800","17456"
"-114.64","34.83","86800","17062"
"-117.4","34","86800","16955"
"-117.33","34.08","86700","31799"
"-120.39","37.98","86700","21513"
"-120.01","38.91","86700","19851"
"-121.53","38.56","86600","29375"
"-120.56","38.39","86600","26667"
"-120.99","37.65","86600","21487"
"-121.45","38.54","86600","19485"
"-119.33","36.32","86600","16148"
"-118","35.05","86500","34015"
"-122.41","40.55","86500","30954"
"-117.11","32.69","86500","27250"
"-114.6","33.62","86500","26797"
"-121.2","37.6","86500","23173"
"-122.17","37.73","86500","21587"
"-117.14","32.7","86500","18008"
"-122.87","39.13","86500","16369"
"-121.59","39.78","86500","14048"
"-115.57","32.78","86400","40375"
"-120.37","36.13","86400","32639"
"-124.15","40.79","86400","30216"
"-121.53","39.52","86400","29688"
"-124.17","40.62","86400","28958"
"-122.23","39.95","86400","22070"
"-122.23","38.15","86400","17560"
"-121.65","39.35","86400","17552"
"-117.11","32.7","86400","14856"
"-118.27","33.96","86400","10208"
"-120.37","36.15","86300","43810"
"-119.31","36.3","86300","40221"
"-121.3","38.75","86300","26549.999999999996"
"-120.85","37.07","86300","25363.000000000004"
"-121.28","37.83","86300","25156"
"-119.7","36.94","86300","24861"
"-121.67","39.37","86300","19943"
"-117.11","32.69","86300","15933"
"-118.24","33.93","86300","15132.000000000002"
"-117.1","32.7","86300","15057"
"-117.15","32.7","86300","12863"
"-115.56","32.78","86200","46154"
"-121.52","38.57","86200","28900"
"-120.87","37.6","86200","26619"
"-119.07","35.35","86200","24123"
"-116.97","33.74","86200","19420"
"-117.08","32.71","86200","14821"
"-118.28","33.95","86200","14103.000000000002"
"-117.31","34.14","86100","32292"
"-121.3","38.25","86100","25727.000000000004"
"-120.64","34.97","86100","24318"
"-117.37","34.1","86100","23889"
"-122.36","37.93","86100","17727"
"-120.84","37.49","86100","14529"
"-122.29","37.81","86100","9011"
"-121.69","38.87","86000","26597"
"-121.37","38.66","86000","23844"
"-122.39","40.52","85900","39306"
"-119.19","36.14","85900","39000"
"-120.67","40.5","85900","35962"
"-120.79","37.41","85900","22071"
"-121.47","38.56","85900","18911"
"-117.11","32.71","85900","17000"
"-117.35","33.98","85900","16943"
"-117.25","34.08","85800","24500"
"-117.1","32.97","85800","24459"
"-119.98","38.93","85800","23281"
"-121.82","39.73","85800","22925"
"-117.33","33.21","85800","22881.999999999996"
"-121.85","39.74","85800","22833"
"-116.95","33.75","85800","20714"
"-124.3","41.8","85800","19797"
"-122.19","37.76","85800","19479"
"-121.62","39.76","85800","17788"
"-117.46","33.94","85800","17059"
"-117.66","35.62","85700","41500"
"-119.72","36.8","85700","31953"
"-121.36","39.52","85700","23917"
"-117.27","34.06","85700","20250"
"-117.64","34.06","85700","19659"
"-121.23","37.92","85700","18958"
"-116.98","33.74","85700","18446"
"-122.2","37.76","85700","17500"
"-120.85","37.5","85700","17227"
"-114.56","33.69","85700","16509"
"-120.74","39.39","85700","13523"
"-119.21","37.25","85600","41838"
"-121.47","38.56","85600","31250"
"-118.96","35.38","85600","30568"
"-124.16","40.77","85600","28529"
"-120.42","40.38","85600","24756.999999999996"
"-118.97","35.41","85500","39960"
"-119.77","36.81","85500","35670"
"-118.46","35.12","85500","32405"
"-119.65","36.35","85500","28788"
"-117.32","34.08","85500","25208"
"-119.33","36.32","85500","25000"
"-121.74","39.38","85500","23243"
"-117.3","34.15","85500","20600"
"-121.6","39.76","85500","18245"
"-122.18","39.7","85400","33500"
"-122.37","40.45","85400","33315"
"-117.3","34.54","85400","32596"
"-118.16","34.68","85400","25902"
"-124.16","40.78","85400","25417"
"-117.34","34.02","85400","22750"
"-120.85","37.77","85400","18625"
"-118.25","33.93","85400","11346"
"-120.35","36.16","85300","27792"
"-121.27","38.75","85300","27188"
"-122.62","38.73","85300","21474.000000000004"
"-120.49","37.32","85300","19528"
"-122.28","37.82","85300","8172"
"-116.47","33.94","85200","32578"
"-119.12","36.54","85200","29828"
"-122.35","40.56","85200","19881"
"-117.1","32.75","85200","17446"
"-120.85","37.77","85200","13583"
"-120.49","40.31","85100","34643"
"-122.34","37.99","85100","26166.999999999996"
"-124.16","40.6","85100","24519.000000000004"
"-121.84","39.74","85100","22621.000000000004"
"-122.17","37.75","85100","16196"
"-117.18","34.06","85100","13485"
"-119.81","36.77","85000","34265"
"-119.04","35.35","85000","31753"
"-122.16","39.74","85000","30469"
"-122.08","37.88","85000","29330"
"-121.03","39.37","85000","26341"
"-121.61","39.76","85000","25428"
"-122.3","37.81","85000","18516"
"-120.85","37.75","85000","16250"
"-121.49","38.59","85000","10313.000000000002"
"-120.06","37.02","84900","35258"
"-119.31","36.33","84900","24250"
"-117.5","34.66","84900","20184.000000000004"
"-122.38","40.09","84800","31361"
"-119.57","36.71","84800","26458"
"-120.57","38.35","84800","22604.000000000004"
"-117.37","33.97","84800","19500"
"-119.71","36.8","84700","39338"
"-121.57","39.16","84700","37250"
"-119.05","35.36","84700","36548"
"-119.77","36.81","84700","34279"
"-119.03","35.33","84700","27083"
"-117.19","34.08","84700","26536"
"-116.82","34.24","84700","25147"
"-119.02","35.33","84700","21553"
"-122.4","40.71","84700","21458"
"-116.11","33.64","84700","20871"
"-118.23","33.91","84700","20804"
"-119.38","36.56","84700","20729.000000000004"
"-123.13","40.85","84700","18933"
"-121.32","39.43","84700","18672"
"-122.62","38.92","84700","18417"
"-122.19","37.73","84700","12625"
"-115.49","32.67","84700","11311"
"-118.99","35.4","84600","35714"
"-121.33","37.98","84600","34625"
"-119.77","36.8","84600","29244"
"-121.67","39.34","84600","26607"
"-120.64","37.38","84600","25129"
"-119.26","36.3","84600","24250"
"-122.18","37.75","84600","20690"
"-119.97","38.94","84600","19667"
"-122.2","37.76","84600","14097"
"-117.98","35.1","84500","45724"
"-117.68","35.61","84500","35988"
"-119.87","36.78","84500","34213"
"-121.49","38.5","84500","33190"
"-117.33","34.09","84500","29291.999999999996"
"-117.35","34.15","84500","22974"
"-121.85","39.74","84500","15633"
"-119.02","35.44","84400","40125"
"-121.99","38.36","84400","35179"
"-120.09","34.61","84400","28906"
"-121.38","38.69","84400","26713"
"-122.21","40.2","84400","26149"
"-121.42","38.61","84400","21776"
"-119.01","35.37","84400","17321"
"-117.09","32.75","84400","16034"
"-122.39","40.57","84400","14091"
"-123.2","39.13","84400","13750"
"-122.3","37.81","84400","8056"
"-115.55","32.78","84300","28025.000000000004"
"-122.35","37.93","84300","23352"
"-120.76","37.65","84300","20385"
"-121.38","38.68","84200","40673"
"-119.76","36.83","84200","40195.99999999999"
"-119.45","36.59","84200","38250"
"-121.37","38.68","84200","33074"
"-117.01","32.8","84200","31000"
"-123.98","40.88","84200","26923"
"-122.17","37.74","84200","22500"
"-118.24","33.94","84200","20000"
"-117.09","32.7","84200","14583"
"-122.37","37.93","84200","8641"
"-121.54","39.6","84100","21467"
"-117.12","32.7","84100","18187"
"-121.46","38.55","84100","17616"
"-121.46","38.51","84100","16800"
"-119.23","35.77","84000","41917"
"-121.37","38.69","84000","32361"
"-117.32","34.08","84000","31875"
"-116.43","34.1","84000","24828"
"-123.34","39.39","84000","23333"
"-117.32","34.07","84000","21125"
"-121.6","39.77","84000","18750"
"-119.57","36.7","83900","37261"
"-119.87","36.34","83900","29167"
"-122.42","40.32","83900","26827"
"-121.02","37.62","83900","25363.000000000004"
"-120.29","36.88","83900","24219"
"-120.09","39.4","83900","21250"
"-119.34","36.32","83800","39250"
"-117.27","34.13","83800","30721"
"-121.59","39.74","83800","23798"
"-123.52","41.01","83800","21542"
"-121.28","38.75","83800","21080"
"-121.61","39.13","83800","16823"
"-119.27","36.34","83700","35296"
"-119.76","36.8","83700","22094"
"-116.26","33.07","83700","19875"
"-119.69","36.79","83600","37697"
"-122.04","38.68","83600","30486"
"-119.81","36.51","83600","27321"
"-121.27","37.88","83600","16458"
"-120.62","37.36","83500","32656"
"-120.95","39.93","83500","28125"
"-118.15","34.86","83500","26149"
"-121.97","38.04","83500","25833"
"-122.18","37.74","83500","23456"
"-117.19","33.7","83500","19014"
"-119.81","36.78","83400","36250"
"-121.5","38.49","83400","33689"
"-121.37","38.68","83400","31786"
"-117.25","34.13","83400","30000"
"-122.19","37.74","83400","25139"
"-117.41","34","83400","19052"
"-122.66","38.81","83300","34375"
"-119.32","36.2","83300","34231"
"-117.54","34.55","83300","29479.000000000004"
"-118.17","34.86","83300","27361"
"-119.19","35.64","83300","26726"
"-122.16","37.68","83300","23868.999999999996"
"-117.2","33.71","83300","20881"
"-119.33","36.89","83300","20000"
"-117.11","32.7","83300","18125"
"-117.13","32.71","83300","15474.000000000002"
"-121.19","39.55","83300","14896"
"-117.11","32.67","83300","14844"
"-120.46","34.64","83300","8106"
"-117.64","35.61","83200","42500"
"-115.6","32.87","83200","41293"
"-118.19","35.05","83200","37452"
"-120.08","36.72","83200","36000"
"-119.85","36.77","83200","29315.000000000004"
"-120.5","37.32","83200","27500"
"-120.57","34.96","83200","25809.000000000004"
"-117.11","32.71","83200","11818"
"-118.95","35.38","83100","37250"
"-118.25","33.93","83100","32917"
"-120.46","37.51","83100","29000"
"-119.77","36.8","83100","27222"
"-122.28","40.5","83100","26488"
"-121.26","38.13","83100","20875"
"-122.28","37.82","83100","14113"
"-117.1","32.69","83100","12413"
"-119.69","36.79","83000","40993.00000000001"
"-124.13","40.79","83000","28833.000000000004"
"-121","39.75","83000","25893"
"-116.46","33.78","83000","25477"
"-116.96","33.79","83000","20135"
"-117.23","33.77","83000","20000"
"-120.49","37.26","83000","18939"
"-117.29","34.14","82900","25417"
"-117.14","32.71","82900","17642"
"-121.27","38.13","82900","17500"
"-119.06","35.33","82800","38117"
"-119.33","36.32","82800","35313"
"-121.27","38.05","82800","34107"
"-119.29","36.31","82800","30972"
"-119.11","35.38","82800","29453"
"-124.17","40.76","82800","28056"
"-120.04","36.79","82800","27917"
"-122.34","40.57","82800","26591"
"-121.04","37.6","82800","21875"
"-120.86","37.5","82800","19829"
"-122.19","37.75","82800","19167"
"-121.43","38.53","82700","31208"
"-117.4","33.94","82700","30509"
"-119.73","36.56","82700","30469"
"-119.04","35.37","82700","28750"
"-117.14","32.7","82700","15729"
"-117.13","32.71","82700","11563.000000000002"
"-119.02","35.32","82600","33529"
"-121.52","39.5","82600","32833"
"-116.15","34.14","82600","30139"
"-118.98","38.03","82500","35469"
"-120.15","39.8","82500","30625"
"-120.9","37.66","82500","29783"
"-117.22","34.12","82500","28090"
"-119.01","35.44","82500","25806"
"-121.36","38.67","82500","23683"
"-121.31","38.68","82500","21009.000000000004"
"-122.29","37.81","82500","17719"
"-121.01","37.65","82500","4999"
"-114.58","33.61","82400","26768"
"-122.18","37.73","82400","24550"
"-121.44","38.51","82400","22140"
"-123.82","40.12","82400","20870.000000000004"
"-122.12","40.14","82300","25197"
"-117.36","33.98","82300","20436"
"-117.31","34.51","82300","20243.000000000004"
"-121.56","38.58","82300","19426"
"-123.2","39.16","82300","17929"
"-118.91","35.3","82200","27845"
"-117.36","33.97","82200","27596"
"-116.21","33.71","82200","17083"
"-121.79","39.48","82100","33929"
